# V3.1.4 AssignIds id	name: full client dump ZDTD_DUMP_BLOCK_IDS (2026-07-22).
# Pins verified: treeDeadTree02=24626 cntWoodenChestClosed=18671 terrStone=1.
# Source: stock client AssignIds Postfix; do NOT merge stale world saves.
17723	frameShapes:windowStoreThreeSidedTriangleEmpty
17724	frameShapes:windowRampDiagonalCornerFull
17725	frameShapes:windowRampDiagonalCornerBroken
17726	frameShapes:windowRampDiagonalCornerEmpty
17727	frameShapes:windowWedge60TipFourSidedFull
17728	frameShapes:windowWedge60TipFourSidedBroken
17729	frameShapes:windowWedge60TipFourSidedEmpty
17730	frameShapes:windowWedge60FourSidedFull
17731	frameShapes:windowWedge60FourSidedBroken
17732	frameShapes:windowWedge60FourSidedEmpty
17733	frameShapes:windowWedge60TipTwoSidedFull
17734	frameShapes:windowWedge60TipTwoSidedBroken
17735	frameShapes:windowWedge60TipTwoSidedEmpty
17736	frameShapes:windowWedge60TwoSidedFull
17737	frameShapes:windowWedge60TwoSidedBroken
17738	frameShapes:windowWedge60TwoSidedEmpty
17739	frameShapes:windowWedge60TipOutsideCornerFull
17740	frameShapes:windowWedge60TipOutsideCornerBroken
17741	frameShapes:windowWedge60TipOutsideCornerEmpty
17742	frameShapes:windowWedge60OutsideCornerFull
17743	frameShapes:windowWedge60OutsideCornerBroken
17744	frameShapes:windowWedge60OutsideCornerEmpty
17745	frameShapes:windowWedge60Filler01
17746	frameShapes:windowWedge60Filler02
17747	frameShapes:windowWedge60FillerCorner
17748	frameShapes:windowStoreWedge60TipFullLeft
17749	frameShapes:windowStoreWedge60TipFullRight
17750	frameShapes:windowStoreWedge60TipBrokenLeft
17751	frameShapes:windowStoreWedge60TipBrokenRight
17752	frameShapes:windowStoreWedge60TipEmptyLeft
17753	frameShapes:windowStoreWedge60TipEmptyRight
17754	frameShapes:windowStoreWedge60FullLeft
17755	frameShapes:windowStoreWedge60FullRight
17756	frameShapes:windowStoreWedge60BrokenLeft
17757	frameShapes:windowStoreWedge60BrokenRight
17758	frameShapes:windowStoreWedge60EmptyLeft
17759	frameShapes:windowStoreWedge60EmptyRight
17760	frameShapes:windowPlatePaneFull
17761	frameShapes:windowPlateCircleFull
17762	frameShapes:windowPlateRoundedSquare4SidedHalfWidthFull
17763	frameShapes:windowPlateRoundedSquareHalfLeftFull
17764	frameShapes:windowPlateRoundedSquareHalfRightFull
17765	frameShapes:windowPlateRoundedSquareHalfStraightFull
17766	frameShapes:windowPlateRoundedSquareHalf3SidedFull
17767	frameShapes:windowPlateRoundedSquare1SidedFull
17768	frameShapes:windowPlateRoundedSquare2SidedFull
17769	frameShapes:windowPlateRoundedSquare3SidedFull
17770	frameShapes:windowPlateRoundedSquare4SidedFull
17771	frameShapes:windowPlateRoundedSquareCornerFull
17772	frameShapes:windowPlateThreeSidedTriangleFull
17773	frameShapes:windowPlateTwoSidedTriangleLeftFull
17774	frameShapes:windowPlateTwoSidedTriangleRightFull
17775	frameShapes:windowPlateCircleBroken
17776	frameShapes:windowPlateRoundedSquare4SidedHalfWidthBroken
17777	frameShapes:windowPlateRoundedSquareHalfLeftBroken
17778	frameShapes:windowPlateRoundedSquareHalfRightBroken
17779	frameShapes:windowPlateRoundedSquareHalfStraightBroken
17780	frameShapes:windowPlateRoundedSquareHalf3SidedBroken
17781	frameShapes:windowPlateRoundedSquare1SidedBroken
17782	frameShapes:windowPlateRoundedSquare2SidedBroken
17783	frameShapes:windowPlateRoundedSquare3SidedBroken
17784	frameShapes:windowPlateRoundedSquare4SidedBroken
17785	frameShapes:windowPlateRoundedSquareCornerBroken
17786	frameShapes:windowPlateThreeSidedTriangleBroken
17787	frameShapes:windowPlateTwoSidedTriangleLeftBroken
17788	frameShapes:windowPlateTwoSidedTriangleRightBroken
17789	frameShapes:windowPlateCircleEmpty
17790	frameShapes:windowPlateRoundedSquare4SidedHalfWidthEmpty
17791	frameShapes:windowPlateRoundedSquareHalfLeftEmpty
17792	frameShapes:windowPlateRoundedSquareHalfRightEmpty
17793	frameShapes:windowPlateRoundedSquareHalfStraightEmpty
17794	frameShapes:windowPlateRoundedSquareHalf3SidedEmpty
17795	frameShapes:windowPlateRoundedSquare1SidedEmpty
17796	frameShapes:windowPlateRoundedSquare2SidedEmpty
17797	frameShapes:windowPlateRoundedSquare3SidedEmpty
17798	frameShapes:windowPlateRoundedSquare4SidedEmpty
17799	frameShapes:windowPlateRoundedSquareCornerEmpty
17800	frameShapes:windowPlateThreeSidedTriangleEmpty
17801	frameShapes:windowPlateTwoSidedTriangleLeftEmpty
17802	frameShapes:windowPlateTwoSidedTriangleRightEmpty
17803	frameShapes:windowCircleCenterFull
17804	frameShapes:windowCircleCenterBroken
17805	frameShapes:windowCircleCenterEmpty
17806	frameShapes:archWindowFull
17807	frameShapes:archWindowBroken
17808	frameShapes:archWindowEmpty
17809	frameShapes:archHalfWindowFull
17810	frameShapes:archHalfWindowBroken
17811	frameShapes:archHalfWindowEmpty
17812	frameShapes:arch2mWindow01Top
17813	frameShapes:arch2mWindow01TopBroken
17814	frameShapes:arch2mWindow01TopEmpty
17815	frameShapes:arch2mWindow01Center
17816	frameShapes:arch2mWindow01CenterBroken
17817	frameShapes:arch2mWindow01CenterEmpty
17818	frameShapes:arch2mWindow01Bottom
17819	frameShapes:arch2mWindow01BottomBroken
17820	frameShapes:arch2mWindow01BottomEmpty
17821	frameShapes:arch2mBaseboard
17822	frameShapes:window01
17823	frameShapes:window01Broken
17824	frameShapes:window01Broken02
17825	frameShapes:window01Broken03
17826	frameShapes:window01Broken04
17827	frameShapes:window01Broken05
17828	frameShapes:window01Empty
17829	frameShapes:window02Full
17830	frameShapes:window02Broken01
17831	frameShapes:window02Broken02
17832	frameShapes:window02Broken03
17833	frameShapes:window02Empty
17834	frameShapes:window04Full
17835	frameShapes:window04Broken01
17836	frameShapes:window04Empty
17837	frameShapes:windowIndustrial01BulletproofFull
17838	frameShapes:windowIndustrial01BulletproofBroken01
17839	frameShapes:windowIndustrial01Full
17840	frameShapes:windowIndustrial01Broken01
17841	frameShapes:windowIndustrial01Broken02
17842	frameShapes:windowIndustrial01Empty
17843	frameShapes:windowIndustrial02BulletproofFull
17844	frameShapes:windowIndustrial02BulletproofBroken01
17845	frameShapes:windowIndustrial02Full
17846	frameShapes:windowIndustrial02Broken01
17847	frameShapes:windowIndustrial02Broken02
17848	frameShapes:windowIndustrial02Empty
17849	frameShapes:rampWindow01Centered
17850	frameShapes:rampWindow01CenteredBroken
17851	frameShapes:rampWindow01CenteredEmpty
17852	frameShapes:rampWindow
17853	frameShapes:rampWindowCentered
17854	frameShapes:rampHalfWindow
17855	frameShapes:archWindow
17856	frameShapes:archWindowCentered
17857	frameShapes:archHalfWindow
17858	frameShapes:arch3mWindowCorner
17859	frameShapes:arch3mCenterWindow
17860	frameShapes:arch3mWindowTip
17861	frameShapes:arch3mWindowCornerSide
17862	frameShapes:arch3mWindowCenterSide
17863	frameShapes:arch3mWindowTipSideLeft
17864	frameShapes:arch3mWindowTipSideRight
17865	frameShapes:arch3mWindowCornerSideHalf
17866	frameShapes:arch3mWindowCenterSideHalf
17867	frameShapes:arch3mWindowTipSideLeftHalf
17868	frameShapes:arch3mWindowTipSideRightHalf
17869	frameShapes:arch3mWindowCornerTwoSided
17870	frameShapes:arch3mWindowCenterTwoSided
17871	frameShapes:arch3mWindowTipTwoSidedLeft
17872	frameShapes:arch3mWindowTipTwoSidedRight
17873	frameShapes:arch3mWindowCornerTwoSidedHalf
17874	frameShapes:arch3mWindowCenterTwoSidedHalf
17875	frameShapes:arch3mWindowTipTwoSidedLeftHalf
17876	frameShapes:arch3mWindowTipTwoSidedRightHalf
17877	frameShapes:windowArchTop
17878	frameShapes:windowArchTopFilled
17879	frameShapes:windowArchTopFilledCentered
17880	frameShapes:windowArchTopFilledCenteredStained
17881	frameShapes:windowArchTopHalfFilled
17882	frameShapes:windowTopRound
17883	frameShapes:windowTopRoundFilled
17884	frameShapes:windowTopRoundFilledCentered
17885	frameShapes:cubeHalfWindowTopRound
17886	frameShapes:cubeHalfWindowTopRoundFilled
17887	frameShapes:windowTopRoundPlate
17888	frameShapes:cubeHalfThinWindow
17889	frameShapes:cubeHalfThinWindowArch
17890	frameShapes:windowCircle
17891	frameShapes:windowCircleCorner
17892	frameShapes:windowCircleFull
17893	frameShapes:windowCircleBroken
17894	frameShapes:windowCircleEmpty
17895	frameShapes:windowCircleStraightFull
17896	frameShapes:windowCircleStraightBroken
17897	frameShapes:windowCircleStraightEmpty
17898	frameShapes:windowCircleStraightCenterFull
17899	frameShapes:windowCircleStraightCenterBroken
17900	frameShapes:windowCircleStraightCenterEmpty
17901	frameShapes:windowBoarded
17902	frameShapes:windowplug01
17903	frameShapes:windowplug02
17904	frameShapes:windowplug03
17905	frameShapes:windowplug04
17906	frameShapes:windowCentered
17907	frameShapes:windowPanel
17908	frameShapes:commercialBlind
17909	frameShapes:commercialBlindCornerTop
17910	frameShapes:commercialBlindCornerBottom
17911	frameShapes:cornerstone
17912	frameShapes:brickDestroyed01
17913	frameShapes:brickDestroyed02
17914	frameShapes:brickDestroyed03
17915	frameShapes:brickDestroyed04
17916	frameShapes:brickDestroyed05
17917	frameShapes:brickHalfCenteredDestroyed01
17918	frameShapes:brickHalfCenteredDestroyed02
17919	frameShapes:brickHalfCenteredDestroyed03
17920	frameShapes:brickHalfCenteredDestroyed04
17921	frameShapes:brickHalfDestroyed01
17922	frameShapes:brickHalfDestroyed02
17923	frameShapes:brickHalfDestroyed03
17924	frameShapes:brickHalfDestroyed04
17925	frameShapes:brickHalfDestroyed05
17926	frameShapes:brickHalfDestroyed06
17927	frameShapes:brickHalfDestroyed07
17928	frameShapes:brickHalfDestroyed08
17929	frameShapes:rebar
17930	frameShapes:cubeTrimDestroyed01
17931	frameShapes:cubeTrimDestroyed02
17932	frameShapes:cubeTrimDestroyed03
17933	frameShapes:cubeTrimDestroyed04
17934	frameShapes:cubeTrimDestroyed05
17935	frameShapes:cubeTrimDestroyed06
17936	frameShapes:cubeTrimDestroyed07
17937	frameShapes:cubeTrimDestroyed08
17938	frameShapes:cubeTrimDestroyed09
17939	frameShapes:cubeTrimDestroyed10
17940	frameShapes:cubeTrimStairsFilled
17941	frameShapes:cubeHalfTrimStairsFilled
17942	frameShapes:cubeTrimStairsHollow
17943	frameShapes:cubeTrimStairsHollow2
17944	frameShapes:cubeHalfTrimStairsHollow
17945	frameShapes:cubeHalfTrimStairsHollow2
17946	frameShapes:cubeTrimStairsHollowFiller
17947	frameShapes:cubeHalfTrimStairsHollowFiller
17948	frameShapes:stairsHollowDestroyed
17949	frameShapes:concreteDestroyed01
17950	frameShapes:concreteDestroyed02
17951	frameShapes:concreteDestroyed03
17952	frameShapes:concreteDestroyed04
17953	frameShapes:concreteDestroyed05
17954	frameShapes:concreteDestroyed06
17955	frameShapes:concreteDestroyed07
17956	frameShapes:concreteDestroyed08
17957	frameShapes:concreteDestroyed09
17958	frameShapes:concreteDestroyedFiller01
17959	frameShapes:concreteDestroyedFiller02
17960	frameShapes:concreteDestroyedFiller03
17961	frameShapes:concreteDestroyedFiller04
17962	frameShapes:concreteDestroyedFiller05
17963	frameShapes:pillar100Destroyed
17964	frameShapes:pillar50Destroyed
17965	frameShapes:pillar50CornerDestroyed
17966	frameShapes:cubeQuarterBroken
17967	frameShapes:cubeQuarterSideCenteredBroken
17968	frameShapes:poleQuarterCenteredBroken
17969	frameShapes:plateDestroyed
17970	frameShapes:plateDestroyed02
17971	frameShapes:plateDestroyed03
17972	frameShapes:plateDestroyed01UV
17973	frameShapes:plateDestroyed02UV
17974	frameShapes:plateDestroyed03UV
17975	frameShapes:plateDiagonalDestroyed
17976	frameShapes:plateDiagonalDestroyed02
17977	frameShapes:plateDiagonalDestroyed03
17978	frameShapes:plateDiagonalDestroyed04
17979	frameShapes:plateDiagonalDestroyed05
17980	frameShapes:plateDiagonalDestroyed06
17981	frameShapes:plateWedge60InclineDestroyed
17982	frameShapes:plateWedge60InclineDestroyed02
17983	frameShapes:plateWedge60TipDestroyed
17984	frameShapes:plateWedge60TipDestroyed02
17985	frameShapes:slopePlateDestroyedLeft01
17986	frameShapes:slopePlateDestroyedRight01
17987	frameShapes:slopePlateDestroyedLeft02
17988	frameShapes:slopePlateDestroyedRight02
17989	frameShapes:slopePlateDestroyedLeft03
17990	frameShapes:slopePlateDestroyedRight03
17991	frameShapes:slopePlateDestroyedLeft04
17992	frameShapes:slopePlateDestroyedRight04
17993	frameShapes:slopePlateDestroyedLeft05
17994	frameShapes:slopePlateDestroyedRight05
17995	frameShapes:slopePlateDestroyedLeft06
17996	frameShapes:slopePlateDestroyedRight06
17997	frameShapes:slopePlateDestroyedLeft07
17998	frameShapes:slopePlateDestroyedRight07
17999	frameShapes:slopePlateDestroyedLeft08
18000	frameShapes:slopePlateDestroyedRight08
18001	frameShapes:sidingBurnt01
18002	frameShapes:sidingBurnt02
18003	frameShapes:sidingBurnt03
18004	frameShapes:sidingBurnt04
18005	frameShapes:sidingBurnt05
18006	frameShapes:sidingBurnt06
18007	frameShapes:sidingBurnt07
18008	frameShapes:woodDebris01
18009	frameShapes:woodDebris02
18010	frameShapes:woodDebris03
18011	frameShapes:shantywall01
18012	frameShapes:shantywall02
18013	frameShapes:shantywall03
18014	frameShapes:shantywall04
18015	frameShapes:scaffoldingLadder
18016	frameShapes:scaffoldingRails
18017	frameShapes:scaffoldingPlank
18018	frameShapes:scaffoldingPlankSupported
18019	frameShapes:scaffoldingPlankSupportedSide
18020	frameShapes:scaffoldingPlankSupportedCenter
18021	frameShapes:scaffoldingPlankRamp
18022	frameShapes:scaffoldingPlankRampFiller
18023	frameShapes:scaffoldingRamp
18024	frameShapes:scaffoldingRampFiller
18025	frameShapes:sawhorse
18026	frameShapes:floorJoist
18027	frameShapes:cubeHalfFloorJoist
18028	frameShapes:cubeHalfSplitFloorJoist
18029	frameShapes:floorJoist2
18030	frameShapes:cubeHollowFloor
18031	frameShapes:wallStud
18032	frameShapes:wallStudBroken
18033	frameShapes:iBeamSmall
18034	frameShapes:iBeam
18035	frameShapes:iBeamCentered
18036	frameShapes:iBeamFoundation
18037	frameShapes:iBeamFoundation2
18038	frameShapes:iBeamCenteredFoundation
18039	frameShapes:iBeamCorner
18040	frameShapes:iBeamCornerCentered
18041	frameShapes:iBeamTCentered
18042	frameShapes:iBeam5wayCentered
18043	frameShapes:iBeam6wayCentered
18044	frameShapes:iBeamSupport
18045	frameShapes:iBeamBent
18046	frameShapes:iBeamHalfBroken
18047	frameShapes:iBeamHalfCenterBroken
18048	frameShapes:bracket
18049	frameShapes:bracketCentered
18050	frameShapes:bracketDouble
18051	frameShapes:plateBracketCentered
18052	frameShapes:trussingCentered
18053	frameShapes:trussingUncentered
18054	frameShapes:trussing
18055	frameShapes:trussingBent
18056	frameShapes:airDuct
18057	frameShapes:airDuctRamp
18058	frameShapes:airDuctRampCap
18059	frameShapes:airDuctRampEnd
18060	frameShapes:airDuctRampFiller
18061	frameShapes:airDuctRampTop
18062	frameShapes:airDuctBroken
18063	frameShapes:airDuctHalf
18064	frameShapes:airDuctHalfRamp
18065	frameShapes:airDuctHalfRampCap
18066	frameShapes:airDuctHalfRampEnd
18067	frameShapes:airDuctHalfRampFiller
18068	frameShapes:airDuctHalfBroken
18069	frameShapes:securityGateCentered
18070	frameShapes:securityGateCenteredDiagonal
18071	frameShapes:securityGatePlate
18072	frameShapes:dynamicGrate
18073	frameShapes:fakeDynamicGrate
18074	frameShapes:coffeeTable
18075	frameShapes:table
18076	frameShapes:tableDynamic
18077	frameShapes:tableDynamicHalf
18078	frameShapes:prepTable
18079	frameShapes:prepTableDynamic
18080	frameShapes:prepTableCorner
18081	frameShapes:prepTableCornerLeft
18082	frameShapes:prepTableCornerRight
18083	frameShapes:tablePole.025Centered
18084	frameShapes:counterFlipDoorClosed
18085	frameShapes:counterFlipDoorOpen
18086	frameShapes:cabinetAjar
18087	frameShapes:cabinetBrokenDoor
18088	frameShapes:cupboardAjar
18089	frameShapes:cupboardCorner
18090	frameShapes:buffetCounter
18091	frameShapes:counterSinkHoleRound
18092	frameShapes:counterHollowTop
18093	frameShapes:counterHalfHollowTopOffset
18094	frameShapes:counterHollowFront
18095	frameShapes:counterHollowCombo
18096	frameShapes:plateCounter
18097	frameShapes:plateCounter02
18098	frameShapes:plateCounter03
18099	frameShapes:plateCounterSquareHole
18100	frameShapes:plateCounterHole
18101	frameShapes:plateCounterHoleSquare
18102	frameShapes:counterWallMount
18103	frameShapes:counterWallMountRound
18104	frameShapes:counterWallMountSquare
18105	frameShapes:cubeTileBroken
18106	frameShapes:cubeHollow
18107	frameShapes:cubeBookcase
18108	frameShapes:cubeCornerBeveledBookcaseEmpty
18109	frameShapes:cubeCornerBeveledBookcaseFull
18110	frameShapes:cubeHalfBookshelfSingle
18111	frameShapes:cubeHalfBookshelfDouble
18112	frameShapes:cubeHalfBookshelfTriple
18113	frameShapes:bookcaseEmpty
18114	frameShapes:bookcaseCubeFull
18115	frameShapes:bookcaseFull
18116	frameShapes:bookcaseHalfEmpty
18117	frameShapes:bookcaseHalfEmptyOffset
18118	frameShapes:bookcaseQuarterEmpty
18119	frameShapes:bookcaseQuarterEmptyOffset
18120	frameShapes:bookcaseQuarterDoubleEmpty
18121	frameShapes:bookcaseQuarterDoubleEmptyOffset
18122	frameShapes:bookcaseOpenEnded
18123	frameShapes:tvStand01
18124	frameShapes:tvStand02
18125	frameShapes:tvStand03
18126	frameShapes:tvStand04
18127	frameShapes:tvStand05
18128	frameShapes:storageCube
18129	frameShapes:storageCubeHalf
18130	frameShapes:morticianDrawer
18131	frameShapes:curtain
18132	frameShapes:verticalBlindsTop
18133	frameShapes:verticalBlindsTop2
18134	frameShapes:verticalBlindsBottom
18135	frameShapes:verticalBlindsTopRailOnly
18136	frameShapes:verticalBlindsTopOpen
18137	frameShapes:verticalBlindsTop2Open
18138	frameShapes:verticalBlindsBottomOpen
18139	frameShapes:pictureFrame
18140	frameShapes:pictureFrameFilled
18141	frameShapes:mirror
18142	frameShapes:mirrorRound
18143	frameShapes:ladderRound
18144	frameShapes:ladderRoundBroken1
18145	frameShapes:ladderRoundBroken2
18146	frameShapes:ladderSquare
18147	frameShapes:ladderSquareBroken01
18148	frameShapes:ladderSquareBroken02
18149	frameShapes:ladderSquareBroken03
18150	frameShapes:trellisSquare
18151	frameShapes:trellisDiamond
18152	frameShapes:cubeHalfCenteredConfessional
18153	frameShapes:kneeler
18154	frameShapes:churchCross01
18155	frameShapes:crossSmall
18156	frameShapes:balusterCorner01
18157	frameShapes:balusterRail01
18158	frameShapes:balusterRail02
18159	frameShapes:balusterRailBroken02
18160	frameShapes:fence
18161	frameShapes:fenceDiagonal
18162	frameShapes:fenceCorner
18163	frameShapes:fenceBroken1
18164	frameShapes:fenceBroken2
18165	frameShapes:fenceCentered
18166	frameShapes:fenceCenteredBroken1
18167	frameShapes:fenceCenteredBroken2
18168	frameShapes:fencePicketFull
18169	frameShapes:fencePicketBroken01
18170	frameShapes:fencePicketBroken02
18171	frameShapes:fencePicketBroken03
18172	frameShapes:fencePicketBroken04
18173	frameShapes:fencePicketBroken05
18174	frameShapes:fencePicketFallen
18175	frameShapes:fencePicketCorner
18176	frameShapes:industrialFenceBottom
18177	frameShapes:industrialFenceBottomBrokenLeft
18178	frameShapes:industrialFenceBottomBrokenRight
18179	frameShapes:industrialFenceTop
18180	frameShapes:industrialFenceBottom02
18181	frameShapes:industrialFenceTopSpiked
18182	frameShapes:industrialFenceBottomCorner
18183	frameShapes:industrialFenceTopCornerSpiked
18184	frameShapes:farmPlot
18185	frameShapes:farmPlotCornerRound
18186	frameShapes:farmPlotRaised
18187	frameShapes:plateSidewalkCrooked
18188	frameShapes:plateSidewalkBroke01
18189	frameShapes:plateSidewalkBroke02
18190	frameShapes:plateSidewalkBroke03
18191	frameShapes:plateSidewalkBroke04
18192	frameShapes:3mGyroCurve
18193	frameShapes:3mGyroConnector
18194	frameShapes:roadPaintDash
18195	frameShapes:roadPaintDashCNTR
18196	frameShapes:roadPaintQuarterCentered
18197	frameShapes:roadPaintDiagonal
18198	frameShapes:roadPaintDashDiagonalFiller
18199	frameShapes:roadPaintDashDiagonalDouble
18200	frameShapes:roadPaint4mDiagonalLeft01
18201	frameShapes:roadPaint4mDiagonalLeft02
18202	frameShapes:roadPaint4mDiagonalLeft03
18203	frameShapes:roadPaint4mDiagonalLeft04
18204	frameShapes:roadPaint4mDiagonalLeft05
18205	frameShapes:roadPaint4mDiagonalLeft06
18206	frameShapes:roadPaint4mDiagonalRight01
18207	frameShapes:roadPaint4mDiagonalRight02
18208	frameShapes:roadPaint4mDiagonalRight03
18209	frameShapes:roadPaint4mDiagonalRight04
18210	frameShapes:roadPaint4mDiagonalRight05
18211	frameShapes:roadPaint4mDiagonalRight06
18212	frameShapes:roadPaintHandicap
18213	frameShapes:roadPaintHandicapOffset
18214	frameShapes:roadPaintArrowStraight
18215	frameShapes:roadPaintArrowLeft
18216	frameShapes:roadPaintArrowRight
18217	frameShapes:roadPaintArrowLeftStraight
18218	frameShapes:roadPaintArrowRightStraight
18219	frameShapes:roadPaintDashWedgeNarrowTip
18220	frameShapes:roadPaintDashWedgeNarrowLow
18221	frameShapes:roadPaintDashWedgeNarrowMid
18222	frameShapes:roadPaintDashWedgeNarrowHigh
18223	frameShapes:roadPaintDashWedgeNarrowTip2
18224	frameShapes:roadPaintDashWedgeNarrowLow2
18225	frameShapes:roadPaintDashWedgeNarrowMid2
18226	frameShapes:roadPaintDashWedgeNarrowHigh2
18227	frameShapes:roadPaintWedge
18228	frameShapes:roadPaintWedgeTip
18229	frameShapes:roadPaintWedgeTip2
18230	frameShapes:roadPaintWedge2
18231	frameShapes:roadPaintWedge2Tip
18232	frameShapes:roadPaintWedge2Tip2
18233	frameShapes:roadPaintDash8mRamp01Left
18234	frameShapes:roadPaintDash8mRamp02Left
18235	frameShapes:roadPaintDash8mRamp03Left
18236	frameShapes:roadPaintDash8mRamp04Left
18237	frameShapes:roadPaintDash8mRamp05Left
18238	frameShapes:roadPaintDash8mRamp06Left
18239	frameShapes:roadPaintDash8mRamp07Left
18240	frameShapes:roadPaintDash8mRamp08Left
18241	frameShapes:roadPaintDash8mRamp01Right
18242	frameShapes:roadPaintDash8mRamp02Right
18243	frameShapes:roadPaintDash8mRamp03Right
18244	frameShapes:roadPaintDash8mRamp04Right
18245	frameShapes:roadPaintDash8mRamp05Right
18246	frameShapes:roadPaintDash8mRamp06Right
18247	frameShapes:roadPaintDash8mRamp07Right
18248	frameShapes:roadPaintDash8mRamp08Right
18249	frameShapes:arch3mWindowCornerSideHalfClock1
18250	frameShapes:arch3mWindowCenterSideHalfClock1
18251	frameShapes:arch3mWindowCornerSideHalfClock2
18252	frameShapes:arch3mWindowCenterSideHalfClock2
18253	frameShapes:arch3mWindowCenterMiddleHalfClock
18254	frameShapes:arch3mWindowCenterSideHalfClock3
18255	frameShapes:arch3mWindowCornerSideHalfClock3
18256	frameShapes:arch3mWindowCenterSideHalfClock4
18257	frameShapes:arch3mWindowCornerSideHalfClock4
18258	frameShapes:cubeDrainStraight
18259	frameShapes:cubeDrainStraightEnd
18260	frameShapes:cubeDrainStraightHalf
18261	frameShapes:cubeDrainEndCap
18262	frameShapes:cubeDrainCorner
18263	frameShapes:cubeDrainTee
18264	frameShapes:cubeDrainCentered
18265	frameShapes:cubeHalfDrainCentered
18266	frameShapes:cubeHalfDrainCenteredOffset
18267	frameShapes:cubeDrainSideCentered
18268	frameShapes:cubeHalfDrainSideCentered
18269	frameShapes:cubeHalfDrainSideCenteredOffset
18270	frameShapes:cubeTympanumV101
18271	frameShapes:cubeTympanumV102
18272	frameShapes:cubeTympanumV103
18273	frameShapes:cubeTympanumV104
18274	frameShapes:cubeHalfTympanumV101
18275	frameShapes:cubeHalfTympanumV102
18276	frameShapes:cubeHalfTympanumV103
18277	frameShapes:cubeHalfTympanumV104
18278	frameShapes:bowlingBall
18279	frameShapes:bowlingPin
18280	frameShapes:bowlingPinFallen
18281	frameShapes:bowlingPinGroup01
18282	frameShapes:bowlingPinGroup02
18283	frameShapes:bowlingPinGroup03
18284	frameShapes:bowlingGutterSingle
18285	frameShapes:bowlingGutterDouble
18286	frameShapes:bowlingGutterCenteredTrim01
18287	frameShapes:cubeFacade
18288	frameShapes:cubeFacadeCap
18289	frameShapes:cubeFacadeCapCorner
18290	frameShapes:cubeFacadeCorner
18291	frameShapes:cubeFacadeCornerCurved
18292	frameShapes:cubeFacadeCornerCurvedCap
18293	frameShapes:cubeFacadeTile
18294	frameShapes:cubeFacadeTileCorner
18295	frameShapes:cubeFacadeTileCornerCurved
18296	frameShapes:cubeHalfFacadeCap
18297	frameShapes:cubeHalfFacadeCapCorner
18298	frameShapes:cubeHalfFacadeCornerCurvedCap
18299	frameShapes:plateFacade01
18300	frameShapes:plateFacadeCap01
18301	frameShapes:plateFacadeTile01
18302	frameShapes:plateFacade02
18303	frameShapes:plateFacadeCap02
18304	frameShapes:plateFacadeTile02
18305	frameShapes:cubeWallDeco01
18306	frameShapes:cubeHalfWallDeco01
18307	frameShapes:cubeHalfWallDeco01Offset
18308	frameShapes:plateWallDeco01
18309	frameShapes:plateWallDeco01Offset
18310	frameShapes:slatWallDeco01
18311	frameShapes:barrierGateBase
18312	frameShapes:barrierGateBase2
18313	frameShapes:barrierGateMiddle
18314	frameShapes:barrierGateTip
18315	frameShapes:barrierGateTip2
18316	frameShapes:signNumber_0
18317	frameShapes:signNumber_1
18318	frameShapes:signNumber_2
18319	frameShapes:signNumber_3
18320	frameShapes:signNumber_4
18321	frameShapes:signNumber_5
18322	frameShapes:signNumber_6
18323	frameShapes:signNumber_7
18324	frameShapes:signNumber_8
18325	frameShapes:signNumber_9
18326	frameShapes:signLetter_a
18327	frameShapes:signLetter_b
18328	frameShapes:signLetter_c
18329	frameShapes:signLetter_d
18330	frameShapes:signLetter_e
18331	frameShapes:signLetter_f
18332	frameShapes:signLetter_g
18333	frameShapes:signLetter_h
18334	frameShapes:signLetter_i
18335	frameShapes:signLetter_j
18336	frameShapes:signLetter_k
18337	frameShapes:signLetter_l
18338	frameShapes:signLetter_m
18339	frameShapes:signLetter_n
18340	frameShapes:signLetter_o
18341	frameShapes:signLetter_p
18342	frameShapes:signLetter_q
18343	frameShapes:signLetter_r
18344	frameShapes:signLetter_s
18345	frameShapes:signLetter_t
18346	frameShapes:signLetter_u
18347	frameShapes:signLetter_v
18348	frameShapes:signLetter_w
18349	frameShapes:signLetter_x
18350	frameShapes:signLetter_y
18351	frameShapes:signLetter_z
18352	frameShapes:signLetter_cross
18353	frameShapes:signLetter_period
18354	frameShapes:signLetter_comma
18355	frameShapes:signLetter_apostrophe
18356	frameShapes:signLetter_exclamation
18357	frameShapes:signLetter_question
18358	frameShapes:signLetter_ampersand
18359	frameShapes:signLetter_prohibition
18360	frameShapes:arrowHelper
18361	frameShapes:sidewalkCurb
18362	frameShapes:sidewalkCurbCorner
18363	frameShapes:metalTruss3D
18364	frameShapes:cube3x3x1Destroyed
18365	frameShapes:cubeHalf3x3x1Destroyed
18366	frameShapes:cubeHalf3x3x1DestroyedOffset
18367	frameShapes:arch3mFull
18368	frameShapes:tarp6x3
18369	frameShapes:tarp3x2
18370	frameShapes:VariantHelper
18371	bulletproofShapes:windowStoreOneSidedBulletproofFull
18372	bulletproofShapes:windowStoreOneSidedBulletproofBroken
18373	bulletproofShapes:windowStoreTwoSidedBulletproofFull
18374	bulletproofShapes:windowStoreTwoSidedBulletproofBroken
18375	bulletproofShapes:windowStoreThreeSidedBulletproofFull
18376	bulletproofShapes:windowStoreThreeSidedBulletproofBroken
